Date,Algorithm,ArraySizeA,ArraySizeB,AvgTime,Speedup,MinSpeedup,MaxSpeedup,MaxCPUs,L1CacheSize,L2CacheSize,L3CacheSize,CacheLineLength,BlockSize,NumRuns
2025-04-22 21:30:53,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,4096
2025-04-22 21:30:53,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,16384
2025-04-22 21:30:53,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,65536
2025-04-22 21:30:53,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,262144
2025-04-22 21:30:53,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,1048576
2025-04-22 21:30:54,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,33554432
2025-04-22 21:30:58,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,1073741824
2025-04-22 21:31:09,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,1024
2025-04-22 21:31:09,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,4096
2025-04-22 21:31:09,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,16384
2025-04-22 21:31:09,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,65536
2025-04-22 21:31:09,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,262144
2025-04-22 21:31:09,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,1048576
2025-04-22 21:31:09,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,33554432
2025-04-22 21:31:14,FunnelSort,1024,,0,NaN,NaN,NaN,32,32768,1048576,33554432,64,,1073741824
2025-04-22 21:31:22,FunnelSort,1048576,,1036500,1.5172214182344428,1.5172214182344428,1.5172214182344428,32,32768,1048576,33554432,64,,1024
2025-04-22 21:31:22,FunnelSort,1048576,,1029200,1.5035950252623398,1.5035950252623398,1.5035950252623398,32,32768,1048576,33554432,64,,4096
2025-04-22 21:31:22,FunnelSort,1048576,,1554500,1.0664522354454808,1.0664522354454808,1.0664522354454808,32,32768,1048576,33554432,64,,16384
2025-04-22 21:31:22,FunnelSort,1048576,,3082800,1.175911509017776,1.175911509017776,1.175911509017776,32,32768,1048576,33554432,64,,65536
2025-04-22 21:31:22,FunnelSort,1048576,,9513800,1.2415438625995923,1.2415438625995923,1.2415438625995923,32,32768,1048576,33554432,64,,262144
2025-04-22 21:31:22,FunnelSort,1048576,,35813400,1.4255055370336243,1.4255055370336243,1.4255055370336243,32,32768,1048576,33554432,64,,1048576
2025-04-22 21:31:23,FunnelSort,1048576,,36026300,1.3626656081806903,1.3626656081806903,1.3626656081806903,32,32768,1048576,33554432,64,,33554432
2025-04-22 21:31:27,FunnelSort,1048576,,34178700,1.4575656768689271,1.4575656768689271,1.4575656768689271,32,32768,1048576,33554432,64,,1073741824
2025-04-22 21:31:55,FunnelSort,1048576,,1047500,0.9929355608591885,0.9929355608591885,0.9929355608591885,32,32768,1048576,33554432,64,,1024
2025-04-22 21:31:55,FunnelSort,1048576,,1031800,0.9971893777863927,0.9971893777863927,0.9971893777863927,32,32768,1048576,33554432,64,,4096
2025-04-22 21:31:55,FunnelSort,1048576,,1552100,1.0068294568648928,1.0068294568648928,1.0068294568648928,32,32768,1048576,33554432,64,,16384
2025-04-22 21:31:55,FunnelSort,1048576,,3099400,1.1737755694650578,1.1737755694650578,1.1737755694650578,32,32768,1048576,33554432,64,,65536
